TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TURNOVER,VOLATILITY
2015-04-08,66.27,66.72,66.01,66.46,0.004628035747586464,0.0
2015-04-09,66.34,66.85,65.86,66.23,0.004048858860151196,0.0034607702711998427
2015-04-10,66.51,66.62,65.41,65.42,0.004229963707305877,0.008769518478441651
2015-04-13,65.15,65.24,64.84,64.98,0.0036310625295864355,0.005504772234121935
2015-04-14,64.83,65.59,64.44,65.15,0.002851056504712312,0.009341686508148372
2015-04-15,65.26,65.59,64.26,64.29,0.005056590781942592,0.01581658592638502
2015-04-16,64.18,65.51,64.02,65.45,0.004276584757068469,0.03124366489110964
2015-04-17,65.09,65.88,64.55,65.69,0.006333290298518168,0.014376285786040999
2015-04-20,65.95,66.6,65.57,65.97,0.004891623990474961,0.0005953127832933534
2015-04-21,66.29,66.72,65.78,66.24,0.004807347477442585,0.00016939947872206176
2015-04-22,66.24,66.69,65.9,66.31,0.0038265123151296067,0.0030359848317800184
2015-04-23,66.19,66.92,66.19,66.46,0.0034983718494929063,0.0012051936844474746
2015-04-24,66.53,66.81,65.86,66.54,0.003969961699014503,0.001058498419766776
2015-04-27,66.65,66.87,65.81,65.91,0.002689675947841804,0.010671439047322482
2015-04-28,65.84,66.2,64.97,65.96,0.0035073374359857125,0.010226388303967826
2015-04-29,65.58,65.75,64.98,65.35,0.0032939564774569293,0.010006565356882045
2015-04-30,65.18,65.53,64.41,64.51,0.005289696030755548,0.003605808722267563
2015-05-01,64.85,65.69,64.42,65.32,0.007174262311543372,0.025409867844060408
2015-05-04,65.42,65.51,64.13,64.25,0.010611668172885197,0.02893687429475278
2015-05-05,65.99,66.78,64.9,66.02,0.010342700578101017,0.04392949196579543
2015-05-06,66.08,66.09,64.95,65.54,0.006611223479795154,0.03481905026831512
2015-05-07,65.49,66.06,65.49,65.88,0.004509690005881425,0.012457898195546218
2015-05-08,66.75,66.95,66.07,66.32,0.004540172999956965,0.0014915397218495986
2015-05-11,66.18,66.29,65.36,65.42,0.002928160548550444,0.0202498406258419
2015-05-12,65.06,65.43,64.59,64.69,0.004420034140953364,0.0024122190480887684
2015-05-13,64.61,65.4,63.93,64.56,0.0036687179928562206,0.0091489471681584
2015-05-14,64.69,65.4,64.66,65.29,0.003159472680064839,0.013317077569043326
2015-05-15,65.12,65.41,64.69,64.75,0.003215059316320236,0.01957816915064237
2015-05-18,64.59,65.16,64.46,64.98,0.003760166975082842,0.011822897457982713
2015-05-19,65.0,65.88,64.82,65.79,0.005886804091176428,0.008913044452473436
2015-05-20,66.05,67.0,65.57,66.85,0.005573008563928218,0.0036466103222372484
2015-05-21,66.75,67.08,64.92,64.97,0.009012207542568604,0.04423434677246019
2015-05-22,64.64,64.76,63.55,63.8,0.004678243031946178,0.016963125919491347
2015-05-26,63.55,63.89,62.69,62.96,0.004106238613705154,0.002006686717935073
2015-05-27,62.89,63.04,62.07,62.27,0.006566395547331124,0.0022065723416271775
2015-05-28,62.12,62.48,61.95,62.13,0.0031863694395432574,0.008711369586888574
2015-05-29,62.06,62.29,61.02,61.26,0.005289696030755548,0.011754804255923134
2015-06-01,61.14,61.23,60.59,60.7,0.0055263875141656265,0.0048617455341774165
2015-06-02,60.46,61.08,60.25,60.6,0.0035431997819569366,0.007493598805803815
2015-06-03,60.79,61.63,60.61,61.32,0.003770925678874209,0.01352871903375664
2015-06-04,61.02,61.02,59.97,60.1,0.005580181033122463,0.031776578774188165
